phi
1147.8124140009147
1153.414814150621
1228.0834769800265
1249.2565616732545
1247.1517557546492
1221.2095661466938
1234.397150428297
1222.388747573148
1172.277489080488
1123.6382418154367
1360.5566328521684
1197.1438798666777
1207.6390105355572
1195.6962771022806
1211.9957104389591
1220.8036235977315
1128.6503560869044
1305.785412107926
1263.6513313311045
1247.4598440552684
1230.5722824297861
1273.9624317420758
1271.6758964037529
1334.1553799077953
1396.5331632453342
1386.5192398979327
1384.5984834909223
1439.4836691040264
1407.8192948807787
1270.1942166107542
1310.5516421655293
1358.5039881315088
1135.5796666613253
1374.752222965311
1408.9198513813665
1284.488930768649
1260.1070726122282
1288.7359436540949
1280.0281620936269
1212.4834897740468
1243.1291769661364
1193.2862529177844
1356.6366462297078
1292.0091011467016
1309.6864486616191
1354.9786046187655
1303.3883933070197
1250.0632896393613
1173.7313362586412
1153.746353711699
1182.031254457646
1184.0625074911234
1115.2600178640919
1356.7169321130568
1300.4386434457838
1129.3312194946695
1320.0486246711791
1278.893726241319
1261.6797124361137
1253.720316009955
1206.522662638654
1261.7316084517943
1247.3823886886055
1237.2585784289474
1284.5057667595183
1287.8723937366476
1329.0596685219252
1183.254475887733
1210.2483402623984
1285.2162985354005
1135.4497928093044
1342.2390555975749
1283.1388411394457
1262.2121746659695
1326.3170834420105
1235.299693649391
1107.0912311361683
1100.6879887211683
1197.588603790389
1191.306979636868
1248.8193413443105
1275.6392770211748
1298.6980338916635
1317.529492593441
1369.9980056502295
1383.0675649839618
1118.1161059977753
1123.5911251888033
1195.0248706710765
1251.3101537019425
1219.541013623825
1238.5740338286603
1216.209609620665
1342.510448925636
1277.567652448407
1098.702768086789
1098.5431912871597
1149.251358770137
1160.591374990796
1110.7271571283693
1107.6831050568944
1124.5094323266007
1231.1774453834541
1250.5023862687697
1291.2085886604052
1281.1474210088022
1276.7140398972624
1298.0707525013481
1304.2267835586883
1305.4671622335995
1325.611010988322
1212.8523238032176
1328.7686115354093
1312.1898899877615
1323.852943204236
1168.0633388646959
1146.7168112437037
1183.315723153343
1260.8758338650796
1177.1714375133472
1250.7592784267704
1225.2479896969976
1242.6659282364637
1201.7944379256596
1187.1207757473983
1205.2222654042466
1300.9449587499682
1207.6849502295395
1208.3747033352906
1190.304898407716
1159.6768321125746
1381.692184644636
1394.4540861760895
1335.7579563355116
1281.789684053785
1213.447088381647
1207.146379892235
1266.160524455024
1285.9676571806215
1276.141191273335
1306.6571250870238
1107.0502712184034
1092.2902073709304
1168.6158379429132
1214.2908573432417
1198.7329938318564
1224.1531306737502
1228.9888575556647
1243.6439178841692
1256.928458832993
1196.545422959049
1194.9159574365324
1196.6091020791996
1231.5043908946113
1141.872242742508
1315.8860905537756
1208.5963550282975
1199.9982235785535
1176.7226818989993
1214.9541506112191
1207.9934747271896
1212.978167825783
1223.4316964567215
1262.0380349070588
1341.3083642979059
1253.3078355892974
1262.0163922283605
1220.850990799026
1218.4368558748297
1128.2743910423144
1134.0770005732454
1115.1644249680164
1180.6092529848472
1307.6803072262278
1289.3660274824992
1274.3007346934182
1307.1679004972225
1261.0451477895158
1256.2860908522127
1204.9473807181066
1202.2442481110918
1228.4208978715985
1181.3170481332254
1145.081452355283
1263.1631457651163
1260.1752241871861
1239.7319412403574
1237.913773278077
1315.2279721824298
1300.3680134047731
1322.8812170628696
1316.046446445881
1162.8695913741233
1209.2365176270625
1231.5269084061008
1218.2671057534026
1183.947928445618
1272.901302201254
1304.840630346579
1189.7793817110824
1348.0608857580903
1262.0887985326046
1185.2536068802526
1300.1759953538372
1269.8338412183555
1276.6376558160105
1288.3835024702694
1173.654392092984
1176.8695395522684
1200.0329290941593
1202.3643650681834
1203.1989581958778
1155.3528643067734
1237.0526895569806
1179.5674638109983
1299.2380827024547
1282.5491287179916
1263.0271170582969
1270.7598050780691
1273.0405882464788
1271.593316569003
1249.973240984271
1242.565596857832
1232.888834062017
1268.495384589762
1228.066614961389
1321.7250068858132
1323.214156692874
1232.8259658652553
1200.663040289538
1215.6790823378738
1220.2215004782702
1159.5025798323425
1239.1790250464235
1250.1506110454839
1169.198171079573
1219.451606040069
1235.1743113487662
1220.2096968652136
1229.0168359221484
1225.0692730824421
1205.4730033317785
1247.319270999305
1255.3144114679772
1216.9182237800528
1274.3766594114018
1252.2910484767135
1246.5651137203015
1300.8466049416788
1308.7436479795037
1224.4566845589547
1373.7958518843852
1369.826619880471
1362.4092304430653
1332.7328677246837
1286.1395468363482
1271.484233748358
1134.3178688710614
1099.6271211174499
1092.6882603623635
1098.6073310681077
1083.0765443518503
1368.6985668333327
1323.619809866069
1344.3206838354486
1276.743424762312
1296.4152138300174
1271.4846593174425
1226.7341324023218
1129.9422885812185
1080.295380441355
1140.4639938752712
1160.6756947265462
1173.8577012291373
1199.8207340135807
1226.2415317096177
1216.9682930431911
1202.7171457912025
1160.7881912019789
1186.311743318692
1406.0589652542678
1422.638219809293
1263.4406011042208
1289.4254198314063
1295.6593538646828
1285.38027446351
1246.2432373266463
1239.8227124917496
1269.3878808750876
1250.255923243838
1334.4301670129516
1152.6438026120936
1233.172072044662
1238.4383406087359
1117.0983045206021
1118.7654299305145
1144.5880326945887
1141.6039208321226
1192.4550204480838
1309.5686478795913
1138.8121144289978
1278.6635270378408
1342.111865971193
1271.0749824926004
1218.7922133212653
1194.3096254037114
1273.237414950522
1252.0957102992033
1255.4342539062477
1250.9047368316546
1220.0924856538138
1201.3471525693033
1200.3936676104463
1282.4761057174287
1223.848288648369
1231.537071034621
1368.5203523987104
1080.4406363750136
1118.8722803732542
1046.6896355632396
1122.1172327659676
1108.4000016066516
1099.8904496327148
1091.2972805007719
1149.0258352090855
1088.7925702069467
1054.0200512595297
1077.6949707160088
1097.552738847415
1206.8338146784267
1168.935569284655
1110.4412203754835
1332.4980638121745
1285.2442151556947
1374.6523658727046
1228.1910570385921
1224.1870184958384
1203.0464934562397
1178.0367659382396
1137.7463466923127
1155.5291301884201
1380.2849361522756
1229.2242532885207
1136.9878254849743
1145.588339656326
1177.189982277135
1206.875182191059
1273.2131097345882
1152.3584293722188
1167.5212429771855
1248.7980514446247
1272.0101418510133
1251.0467305719455
1256.7046454173426
1294.3516357033518
1291.2487453702067
1387.6132301642924
1189.2734873388451
1207.2003700353164
1260.2540765638962
1334.7327913475299
1302.2544132203514
1231.3293002296998
1271.4735630532193
1180.7397065729135
1318.1054681564617
1294.887271417935
1302.9630195543675
1343.0333076311838
1233.4130584125592
1155.3461834893935
1234.4561158397505
1264.199064138633
1348.6246837128588
1337.7263601947661
1352.710092747439
1236.676172508985
1263.953735304582
1261.175166582972
1325.0618442082882
1308.3762000089775
1296.25739826767
1218.456553333904
1194.743569295966
1178.4129653183745
1344.0349481216701
1284.615750212741
1146.5931453130713
1170.0657794397114
1187.0169678677164
1203.4815459979027
1194.9532763239013
1316.373715859938
1208.367726369581
1221.6895386737253
1203.46534217545
1440.6794263510023
1435.2938533711406
1085.7401120593477
1111.8224059656186
1211.5617795983203
1216.9329270671726
1232.0460096376432
1262.5300566717428
1267.0859104850254
1234.6586289168908
1181.0119705321297
1205.8038278450658
1335.3684003802512
1237.0429163793
1221.6687992310146
1301.8500750228866
1311.2062061486308
1268.3363843863963
1272.421302004741
1263.7122080979127
1150.852997901024
1170.5241324275955
1166.2202157956074
1165.0893154369219
1364.9071577937066
1123.2952962701092
1427.8688048711633
1442.3975027627714
1405.9859759228293
1136.7546395639702
1148.1759355271458
1089.755249190975
1097.3480470015031
1088.128207416518
1262.4286303367046
1308.295482302499
1198.0586335291712
1200.0261161311787
1348.9426076568786
1159.6199123465344
1365.8263258009758
1196.513373863699
1238.4824707208256
1197.0512691582614
1063.92632084609
1404.9897785610895
1373.5014779891044
1249.221145531641
1257.7655931678198
1220.1439982921718
1218.4104477523172
1208.6090730940107
1189.7999581856636
1226.8616782857473
1230.1482642723652
1152.4120216417891
1167.509476978127
1145.1557527218035
1198.4147547319221
1159.9539383310955
1173.2560009735075
1169.1552248149253
1240.8019347915454
1233.0804179200015
1209.9187618835315
1205.5099859116517
1314.448335682103
1269.064721314681
1185.8676603950094
1257.1829018219617
1344.8136688500972
1417.0597026958123
1191.898540617816
1151.0700208631517
1195.1622204618827
1197.8816855717826
1271.8045697819632
1256.5108243294312
1235.4942780516878
1242.9135791870665
1221.352950949363
1228.4883889871387
1255.9979031714809
1302.6933054577012
1234.2827723648677
1193.488215193291
1185.4988678637203
1186.2856145127514
1138.4793060603236
1146.871317094332
1140.4837681186136
1262.5242802890266
1256.4136453009717
1318.3118858905927
1284.4035497229331
1301.3564351388447
1300.2556526139967
1205.9111204916762
1129.1267980476039
1246.4582807610075
1225.4746566736324
1124.3216173079497
1272.9867669720966
1164.1627595551108
1228.2061191509163
1199.7296231874227
1281.3723882466566
1056.4522448902044
1133.674686124962
1117.083533890069
1116.6209087201116
1132.0320415566146
1097.3964857285318
1092.8318264766253
1335.5450651373105
1303.763614010098
1303.152652909911
1276.556661865265
1298.6158632175884
1297.8194105299208
1349.9604336280677
1316.1243475048238
1182.24114543329
1234.3752161315995
1279.847186680264
1251.0734784406905
1270.5197449321868
1254.2086145710548
1295.789788998402
1240.018478330087
1426.019821314409
1464.9619239476658
1375.0334348933807
1348.394750924139
1340.2115562885083
1160.2431734728686
1175.9843934771077
1188.266638424893
1113.158513075185
1140.6548793640236
1162.1029240301652
1273.9069835264406
1116.6654377905265
1172.7767976193693
1178.3810462645276
1183.649735795447
1159.1589283433882
1174.3099675715243
1308.181008047407
1165.538366609858
1205.4946626597487
1189.8724443780068
1378.7490359395488
1157.6323823575442
1239.279448257185
1114.4498795708319
1160.507828063631
1179.1487579261022
1212.9236499294393
1409.814809956876
1421.1800506136756
1423.2379867275338
1386.0160196508227
1208.0859382536369
1229.1488347225204
1226.6713360213516
1213.1373630326605
1164.8915145065591
1157.4246863686285
1082.4294226470183
1109.6448121407714
1115.7721715512678
1155.8628176127206
1147.0815784315428
1202.1412330229093
1206.02160239596
1228.7942652694167
1246.0037448077571
1188.5599687204115
1333.172539591999
1329.1695568094372
1277.4349280998745
1216.2735782081359
1216.2735782081359
1156.7013079492826
1352.633474309833
1392.7620654412938
1151.7881691349105
1402.146229819723
1268.5374047837854
1233.3699042894307
1242.4330927604574
1266.406259631815
1347.20207553311
1284.6512893844974
1270.9025603688797
1189.037674701349
1246.5582998097582
1245.8003244478348
1247.2591172800335
1217.7653238717137
1221.8504986058579
1234.2436197919667
1222.0438141083
1219.1607359323618
1174.5564463797323
1489.410101797475
1322.4307702740864
1268.8160560091626
1196.1809783212507
1232.2339913009423
1209.733399749405
1205.255649023375
1249.9955090880712
1257.0673855495934
1234.3808296869317
1262.1979742653618
1240.7905663517472
1391.3328615848761
1079.2295627692768
1173.9485963594345
1164.8512697467834
1188.0791459518189
1354.0917088764302
1358.822868886843
1297.7177596613158
1265.213948715162
1257.8135793423507
1274.3491527288825
1113.717178669865
1213.8523901830645
1126.159358636295
1131.3276669581292
1172.2256593784996
1277.2704524738049
1251.2063278385322
1263.0909247974785
1265.6456026867988
1295.7168331387218
1316.5709911943168
1347.5038140018676
1386.8040550614612
1262.0243327213084
1212.2338235935495
1031.9546469612508
1072.4085848196114
1300.6015859417985
1295.364177480345
1168.3383888835522
1216.2312781734472
1165.393177698458
1211.9592502971138
1168.3387894222935
1245.8467471305885
1218.025852880125
1333.4092361886446
1322.6570488091386
1253.5298413349933
1253.93325159011
1258.0522143913577
1264.5021381480672
1276.591636677001
1253.3076485010556
1302.9051271457986
1202.1661470141482
1202.0888912904343
1321.360413272097
1200.7834847412075
1277.224597562696
1355.965082788492
1307.5304465941736
1235.413311406392
1228.5004073368182
1239.8882153113339
1319.8437148512692
1332.6200524290632
1164.8355419052596
1141.710449199746
1434.8858520442404
1227.740256147079
1181.475465084723
1210.857226058206
1230.3226307957264
1242.8715379672017
1221.435468323827
1257.621618374763
1350.8574520048894
1385.4881831108166
1378.068121078887
1308.7885911755525
1258.636250405716
1242.7891100236093
1176.86955713773
1139.840965660461
1131.536346541841
1120.1504360251176
1333.5611201894558
1178.298585003458
1218.5560649676736
1214.0350902948976
1269.8698326997244
1185.4483639155435
1135.9173843694327
1156.8529466105113
1147.319144472548
1131.675361623702
1113.0820681882205
1109.0381565850853
1332.7871070530407
1118.1096670842558
1067.9913176339205
1067.9039179969984
1105.6249949317587
1222.688312085981
1259.3466738943935
1282.7802592092914
1324.7797754155413
1191.2399907920073
1206.3624360039732
1192.2853989224386
1163.5907816587965
1181.981512112751
1318.9342257893475
1303.6659743223852
1326.7685280156204
1416.6620059024456
1349.2492124304151
1306.1435673353888
1384.9926368622716
1354.8307720299406
1320.6701193610645
1251.1853899121722
1241.2896053255433
1279.3092557048467
1274.7518748903035
1288.5925435957395
1260.7813471121747
1118.131336385624
1151.109201662069
1297.4180776897251
1322.0607769142455
1282.9421997372642
1265.9247714450444
1226.5450705125834
1207.8034574013802
1169.1573262567788
1170.8939960228665
1194.2288332012797
1170.584737263776
1155.916520242625
1128.044795094169
1151.7061292839837
1117.363953111216
1196.2906651531785
1177.562861792265
1214.4474269965137
1296.2875048597048
1277.9385837042057
1240.2753744533813
1249.6164581799155
1195.2602981565094
1234.5526591367409
1191.8221799558312
1300.0959954614073
1310.283140606482
1269.4769226117487
1234.9240489251413
1279.2385570116237
1190.3098290160249
1135.7507836177099
1180.1092491790405
1174.3214545341839
1200.7719156517517
1240.6135209405609
1289.2521840848149
1237.0481626492872
1164.8140200958665
1095.3002013515197
1169.1915546986513
1176.0654646082542
1155.1216579430256
1244.9238707196594
1252.381775073197
1228.7898079187596
1244.4431723323994
1211.697779049891
1222.915899523948
1231.606527645757
1243.5800632598596
1166.790000977365
1267.3933548942166
1274.5833842887944
1201.2677827375107
1170.849617926769
1288.7812404481244
1314.7715922713826
1327.7888810768181
1357.7457213109517
1376.9981701025486
1341.0990608798818
1365.380638745875
1363.0389924439874
1365.885523409182
1320.72387580619
1346.5599588276993
1333.3572159258686
1183.4969245173766
1166.269838767345
1179.0210438616612
1274.2934501703664
1227.738307219466
1183.8353264124707
1183.3937531734505
1239.2169199558627
1207.6474245206473
1187.25815673858
1132.3048231456346
1173.116054300073
1284.229797284902
1255.0557897320941
1245.993701263426
1329.2581051882348
1294.9423936666878
1153.9723218037627
1189.5560906543149
1214.2592575714748
1444.1658377895626
1165.3943644529786
1182.9706978377028
1219.8661361575491
1223.0967915275419
1264.2783833878766
1272.24375221631
1371.7685143408296
1361.1837777683122
1173.9263802613027
1283.7491236765163
1251.4601610551517
1195.5651616954653
1276.0766161789882
1203.9321084672322
1262.7451927937411
1286.4760091249825
1283.5201732363962
1297.0866438953926
1298.9238310206015
1270.0249969067786
1256.397666160875
1261.7706773863943
1265.6420328570193
1262.384617658313
1200.27609773534
1241.2953732105452
1252.9722064907173
1338.561039273762
1268.2986304384556
1273.8773022636835
1321.2161668004992
1290.1962374621205
