"lc","apc","cbd","m6","rh","stacking","pseudo_BMA","BMA","sim","gen_model","n_years","n_years_val"
55.1238380102812,37.3336384967423,48.2578317667542,43.64578484909,52.2886635300776,43.4256825572835,42.0908841166591,43.64578484909,8,"mix_cbd_rh",20,1
55.1238380102812,37.3336384967423,48.2578317667542,43.64578484909,52.2886635300776,37.9939398591639,37.3336384967423,43.64578484909,8,"mix_cbd_rh",20,5
55.1238380102812,37.3336384967423,48.2578317667542,43.64578484909,52.2886635300776,37.3336384967423,37.3336384967423,43.64578484909,8,"mix_cbd_rh",20,10
52.0834562307837,44.716346396391,51.4781278963488,141.965280734281,51.197558375738,44.7180419305899,53.2419472605903,141.449533783372,9,"mix_cbd_rh",20,1
52.0834562307837,44.716346396391,51.4781278963488,141.965280734281,51.197558375738,44.716346396391,44.716346396391,141.449533783372,9,"mix_cbd_rh",20,5
52.0834562307837,44.716346396391,51.4781278963488,141.965280734281,51.197558375738,44.7180419305899,44.716346396391,141.449533783372,9,"mix_cbd_rh",20,10
48.1884356535587,42.6478192455198,53.46307866353,45.6307031436621,54.9870757486629,42.6340931666957,42.5989863719867,45.6307031436621,10,"mix_cbd_rh",20,1
48.1884356535587,42.6478192455198,53.46307866353,45.6307031436621,54.9870757486629,42.6478192455198,42.6478192455198,45.6307031436621,10,"mix_cbd_rh",20,5
48.1884356535587,42.6478192455198,53.46307866353,45.6307031436621,54.9870757486629,42.647038271661,42.6478192455198,45.6307031436621,10,"mix_cbd_rh",20,10
50.9821888723494,44.3816431588113,54.6109149931064,50.0004610821397,55.2979198479054,44.3821369208439,44.7065984375569,50.0004610821397,11,"mix_cbd_rh",20,1
50.9821888723494,44.3816431588113,54.6109149931064,50.0004610821397,55.2979198479054,45.7486773536452,44.3816431588113,50.0004610821397,11,"mix_cbd_rh",20,5
50.9821888723494,44.3816431588113,54.6109149931064,50.0004610821397,55.2979198479054,44.3816431588113,44.3816431588113,50.0004610821397,11,"mix_cbd_rh",20,10
52.3021088250946,44.1399283080146,50.9656105237817,46.4439561348137,59.2132538681556,43.2196013198768,46.0108915996486,46.4439561348137,12,"mix_cbd_rh",20,1
52.3021088250946,44.1399283080146,50.9656105237817,46.4439561348137,59.2132538681556,44.0877112564454,44.1399283080146,46.4439561348137,12,"mix_cbd_rh",20,5
52.3021088250946,44.1399283080146,50.9656105237817,46.4439561348137,59.2132538681556,44.0890234661264,44.1399283080146,46.4439561348137,12,"mix_cbd_rh",20,10
53.6305210912867,41.5579399945612,51.0568108583532,44.6890175269007,56.9031828077554,42.2507977187632,42.3654605548975,44.6890175269007,13,"mix_cbd_rh",20,1
53.6305210912867,41.5579399945612,51.0568108583532,44.6890175269007,56.9031828077554,42.6780095491239,41.5579399945612,44.6890175269007,13,"mix_cbd_rh",20,5
53.6305210912867,41.5579399945612,51.0568108583532,44.6890175269007,56.9031828077554,41.5440566053019,41.5579399945612,44.6890175269007,13,"mix_cbd_rh",20,10
51.0458155046673,42.2294791460594,47.5313815692084,42.9470107146231,44.1393407733807,42.5450518828954,45.7578159049105,42.9470107146231,14,"mix_cbd_rh",20,1
51.0458155046673,42.2294791460594,47.5313815692084,42.9470107146231,44.1393407733807,40.1621756681091,42.2294791460594,42.9470107146231,14,"mix_cbd_rh",20,5
51.0458155046673,42.2294791460594,47.5313815692084,42.9470107146231,44.1393407733807,42.2294791460594,42.2294791460594,42.9470107146231,14,"mix_cbd_rh",20,10
59.369304773355,43.9811845634148,57.6927228488134,45.0733155984916,56.6771099380797,47.5278468532173,45.5372003989353,43.9525736847214,15,"mix_cbd_rh",20,1
59.369304773355,43.9811845634148,57.6927228488134,45.0733155984916,56.6771099380797,43.7316571768383,43.9811845634148,43.9525736847214,15,"mix_cbd_rh",20,5
59.369304773355,43.9811845634148,57.6927228488134,45.0733155984916,56.6771099380797,43.4612814203669,43.9811845634148,43.9525736847214,15,"mix_cbd_rh",20,10
56.1803732343915,43.5089348725627,51.175515328915,50.0845320148714,45.4942026948701,42.3756185245014,43.2901810384996,50.0845320148714,16,"mix_cbd_rh",20,1
56.1803732343915,43.5089348725627,51.175515328915,50.0845320148714,45.4942026948701,43.5089348725627,43.5089348725627,50.0845320148714,16,"mix_cbd_rh",20,5
56.1803732343915,43.5089348725627,51.175515328915,50.0845320148714,45.4942026948701,43.5089348725627,43.5089348725627,50.0845320148714,16,"mix_cbd_rh",20,10
51.2358086103329,39.1302235644027,47.8972073595844,41.1466690388789,49.189937250675,40.2783456939738,40.1846246215561,41.1466690388789,17,"mix_cbd_rh",20,1
51.2358086103329,39.1302235644027,47.8972073595844,41.1466690388789,49.189937250675,39.3334801673318,39.1495095112577,41.1466690388789,17,"mix_cbd_rh",20,5
51.2358086103329,39.1302235644027,47.8972073595844,41.1466690388789,49.189937250675,39.1302235644027,39.1302235644027,41.1466690388789,17,"mix_cbd_rh",20,10
57.4355588280153,41.368453840332,51.7352746335079,50.4432719056674,54.3918064237422,44.2840380111462,48.8100926568509,50.4432719056674,18,"mix_cbd_rh",20,1
57.4355588280153,41.368453840332,51.7352746335079,50.4432719056674,54.3918064237422,40.4803016705298,41.368453840332,50.4432719056674,18,"mix_cbd_rh",20,5
57.4355588280153,41.368453840332,51.7352746335079,50.4432719056674,54.3918064237422,41.5009074484072,41.368453840332,50.4432719056674,18,"mix_cbd_rh",20,10
49.6837143085524,37.4311990880052,48.7949596530346,45.0822081871211,41.0307607163596,37.2476184394782,37.4401350619148,45.0822081871211,19,"mix_cbd_rh",20,1
49.6837143085524,37.4311990880052,48.7949596530346,45.0822081871211,41.0307607163596,37.4110119211804,37.4311990880052,45.0822081871211,19,"mix_cbd_rh",20,5
49.6837143085524,37.4311990880052,48.7949596530346,45.0822081871211,41.0307607163596,37.4311990880052,37.4311990880052,45.0822081871211,19,"mix_cbd_rh",20,10
54.3963964912974,46.8825027668389,58.3154314851737,56.3170129325632,50.5583045607029,46.5140755603984,46.8274486684669,56.3170129325632,20,"mix_cbd_rh",20,1
54.3963964912974,46.8825027668389,58.3154314851737,56.3170129325632,50.5583045607029,49.3041084690028,46.8887738960099,56.3170129325632,20,"mix_cbd_rh",20,5
54.3963964912974,46.8825027668389,58.3154314851737,56.3170129325632,50.5583045607029,56.2047611538137,56.3170129325632,56.3170129325632,20,"mix_cbd_rh",20,10
69.1399893110942,55.2645783745136,64.5450344749801,73.2148033727029,59.3667324138349,63.4657534620495,65.5489441509737,73.2148033727029,21,"mix_cbd_rh",20,1
69.1399893110942,55.2645783745136,64.5450344749801,73.2148033727029,59.3667324138349,55.3378375566045,55.2645783745136,73.2148033727029,21,"mix_cbd_rh",20,5
69.1399893110942,55.2645783745136,64.5450344749801,73.2148033727029,59.3667324138349,58.002684281819,55.2645783745136,73.2148033727029,21,"mix_cbd_rh",20,10
57.4943194060615,40.0940881615679,50.5579409774478,47.0895938678036,47.2880385227307,41.8649281723006,41.5487242151761,47.0895938678036,22,"mix_cbd_rh",20,1
57.4943194060615,40.0940881615679,50.5579409774478,47.0895938678036,47.2880385227307,39.269620015529,40.0940881615679,47.0895938678036,22,"mix_cbd_rh",20,5
57.4943194060615,40.0940881615679,50.5579409774478,47.0895938678036,47.2880385227307,41.8995591818608,47.0895938678036,47.0895938678036,22,"mix_cbd_rh",20,10
49.6243187754897,41.5864872115383,53.1407251357323,40.9057580160866,71.4078130213589,41.5864872115383,41.0920174932462,40.9057580160866,23,"mix_cbd_rh",20,1
49.6243187754897,41.5864872115383,53.1407251357323,40.9057580160866,71.4078130213589,41.5864872115383,41.5864872115383,40.9057580160866,23,"mix_cbd_rh",20,5
49.6243187754897,41.5864872115383,53.1407251357323,40.9057580160866,71.4078130213589,41.4658377915586,41.5864872115383,40.9057580160866,23,"mix_cbd_rh",20,10
60.9566220865921,56.6006120992672,66.2425328259013,63.0788018414225,56.1651305599414,60.4005768471491,62.7140645958248,63.0788018414225,24,"mix_cbd_rh",20,1
60.9566220865921,56.6006120992672,66.2425328259013,63.0788018414225,56.1651305599414,56.4200766980857,56.6006120992672,63.0788018414225,24,"mix_cbd_rh",20,5
60.9566220865921,56.6006120992672,66.2425328259013,63.0788018414225,56.1651305599414,56.6431095877708,56.6006120992672,63.0788018414225,24,"mix_cbd_rh",20,10
55.2774305927207,43.4460815820573,53.386286946826,45.4043257654314,51.5525828094103,43.65641545177,43.5890505442066,43.4475139467522,25,"mix_cbd_rh",20,1
55.2774305927207,43.4460815820573,53.386286946826,45.4043257654314,51.5525828094103,43.4460815820573,43.4460815820573,43.4475139467522,25,"mix_cbd_rh",20,5
55.2774305927207,43.4460815820573,53.386286946826,45.4043257654314,51.5525828094103,43.4296431892428,43.4460815820573,43.4475139467522,25,"mix_cbd_rh",20,10
49.7400426310012,40.454316063488,51.1199295286118,41.985146272634,53.7175453952058,46.2274074973297,47.58072151836,41.985146272634,26,"mix_cbd_rh",20,1
49.7400426310012,40.454316063488,51.1199295286118,41.985146272634,53.7175453952058,40.9501750856287,40.454316063488,41.985146272634,26,"mix_cbd_rh",20,5
49.7400426310012,40.454316063488,51.1199295286118,41.985146272634,53.7175453952058,40.454316063488,40.454316063488,41.985146272634,26,"mix_cbd_rh",20,10
51.9079043096076,42.2823711641803,50.647064921905,45.7452130959816,45.9545052377697,39.0071768988764,40.3367115810325,45.7452130959816,27,"mix_cbd_rh",20,1
51.9079043096076,42.2823711641803,50.647064921905,45.7452130959816,45.9545052377697,39.0570334656268,42.2823711641803,45.7452130959816,27,"mix_cbd_rh",20,5
51.9079043096076,42.2823711641803,50.647064921905,45.7452130959816,45.9545052377697,41.7526538510154,42.2823711641803,45.7452130959816,27,"mix_cbd_rh",20,10
58.0668354093122,37.8193337516581,50.9923821444791,43.9518979049885,50.981046780898,42.0682007049465,42.4630003868734,43.9518979049885,28,"mix_cbd_rh",20,1
58.0668354093122,37.8193337516581,50.9923821444791,43.9518979049885,50.981046780898,37.6265656585991,37.8193337516581,43.9518979049885,28,"mix_cbd_rh",20,5
58.0668354093122,37.8193337516581,50.9923821444791,43.9518979049885,50.981046780898,37.8193337516581,37.8193337516581,43.9518979049885,28,"mix_cbd_rh",20,10
55.0132674742534,46.3064718440277,53.1290276091295,48.9414585151374,53.5314220655439,46.3610113193188,46.5297029083261,48.9414585151374,29,"mix_cbd_rh",20,1
55.0132674742534,46.3064718440277,53.1290276091295,48.9414585151374,53.5314220655439,45.462938890085,46.3064718440277,48.9414585151374,29,"mix_cbd_rh",20,5
55.0132674742534,46.3064718440277,53.1290276091295,48.9414585151374,53.5314220655439,46.2044062916249,46.3064718440277,48.9414585151374,29,"mix_cbd_rh",20,10
54.785857601607,42.4962123211591,49.8006569365265,46.4196192615308,51.0300823964383,44.8667826454806,46.0899727991058,46.4196192615308,30,"mix_cbd_rh",20,1
54.785857601607,42.4962123211591,49.8006569365265,46.4196192615308,51.0300823964383,42.4962123211591,42.4962123211591,46.4196192615308,30,"mix_cbd_rh",20,5
54.785857601607,42.4962123211591,49.8006569365265,46.4196192615308,51.0300823964383,42.4962123211591,42.4962123211591,46.4196192615308,30,"mix_cbd_rh",20,10
54.490913616694,46.0722719835887,51.6691368666696,45.7325707430026,69.5851208605576,45.462103434781,44.6590961858978,45.7325707430026,31,"mix_cbd_rh",20,1
54.490913616694,46.0722719835887,51.6691368666696,45.7325707430026,69.5851208605576,44.6854495748018,46.0722719835887,45.7325707430026,31,"mix_cbd_rh",20,5
54.490913616694,46.0722719835887,51.6691368666696,45.7325707430026,69.5851208605576,45.7055318729173,46.0722719835887,45.7325707430026,31,"mix_cbd_rh",20,10
57.4107816035525,48.9733142828021,57.2220841520423,52.6853443083442,54.1445526707832,56.4701930508034,55.595913603106,52.6853443083442,32,"mix_cbd_rh",20,1
57.4107816035525,48.9733142828021,57.2220841520423,52.6853443083442,54.1445526707832,46.0495009852791,48.9733142828021,52.6853443083442,32,"mix_cbd_rh",20,5
57.4107816035525,48.9733142828021,57.2220841520423,52.6853443083442,54.1445526707832,48.794660018044,48.9733142828021,52.6853443083442,32,"mix_cbd_rh",20,10
60.3089271796459,47.4595067828413,58.7823861483842,52.6215586055924,58.5108175550207,51.4248985830778,49.8913252743363,52.6215586055924,33,"mix_cbd_rh",20,1
60.3089271796459,47.4595067828413,58.7823861483842,52.6215586055924,58.5108175550207,46.9724707834176,47.4595067828413,52.6215586055924,33,"mix_cbd_rh",20,5
60.3089271796459,47.4595067828413,58.7823861483842,52.6215586055924,58.5108175550207,47.409363593088,47.4595067828413,52.6215586055924,33,"mix_cbd_rh",20,10
63.9762557237,41.9851200497785,55.2854978701692,56.5314777941139,49.5798065633618,56.5314777941139,55.3315941669849,56.5314777941139,34,"mix_cbd_rh",20,1
63.9762557237,41.9851200497785,55.2854978701692,56.5314777941139,49.5798065633618,41.9880986720779,41.9851200497785,56.5314777941139,34,"mix_cbd_rh",20,5
63.9762557237,41.9851200497785,55.2854978701692,56.5314777941139,49.5798065633618,41.9851200497785,41.9851200497785,56.5314777941139,34,"mix_cbd_rh",20,10
47.9074480998933,43.5796474348698,49.2383911285091,42.6303781798237,52.7779843692679,41.6661088841176,42.2553353728873,42.6303781798237,35,"mix_cbd_rh",20,1
47.9074480998933,43.5796474348698,49.2383911285091,42.6303781798237,52.7779843692679,41.615447869284,43.5796474348698,42.6303781798237,35,"mix_cbd_rh",20,5
47.9074480998933,43.5796474348698,49.2383911285091,42.6303781798237,52.7779843692679,43.5593990044867,43.5796474348698,42.6303781798237,35,"mix_cbd_rh",20,10
53.9321914206546,38.927186926712,50.4122504143083,51.5584993043059,43.6613862121534,47.4877496673928,45.6493135338619,51.5584993043059,36,"mix_cbd_rh",20,1
53.9321914206546,38.927186926712,50.4122504143083,51.5584993043059,43.6613862121534,38.4774542848531,38.927186926712,51.5584993043059,36,"mix_cbd_rh",20,5
53.9321914206546,38.927186926712,50.4122504143083,51.5584993043059,43.6613862121534,40.3790564490972,37.4230476517482,51.5584993043059,36,"mix_cbd_rh",20,10
57.4439427131762,43.2654366000457,55.949700902233,57.2783709026702,51.3991926371208,53.4147224709103,57.3253481079721,57.2783709026702,37,"mix_cbd_rh",20,1
57.4439427131762,43.2654366000457,55.949700902233,57.2783709026702,51.3991926371208,43.5902597439199,43.2654366000457,57.2783709026702,37,"mix_cbd_rh",20,5
57.4439427131762,43.2654366000457,55.949700902233,57.2783709026702,51.3991926371208,43.2654366000457,43.2654366000457,57.2783709026702,37,"mix_cbd_rh",20,10
55.9032521084807,41.6488864314253,55.414988750488,52.3796231936515,44.9695475811522,41.3597063524689,42.0242792768779,52.3796231936515,38,"mix_cbd_rh",20,1
55.9032521084807,41.6488864314253,55.414988750488,52.3796231936515,44.9695475811522,41.2661985936922,41.6488864314253,52.3796231936515,38,"mix_cbd_rh",20,5
55.9032521084807,41.6488864314253,55.414988750488,52.3796231936515,44.9695475811522,41.6488864314253,41.6488864314253,52.3796231936515,38,"mix_cbd_rh",20,10
55.5859229481601,48.4263091889054,56.5929057159353,52.8597017683032,52.245242643936,49.9304733115487,51.6662370542497,52.8597017683032,39,"mix_cbd_rh",20,1
55.5859229481601,48.4263091889054,56.5929057159353,52.8597017683032,52.245242643936,47.6530379725794,48.5851683251298,52.8597017683032,39,"mix_cbd_rh",20,5
55.5859229481601,48.4263091889054,56.5929057159353,52.8597017683032,52.245242643936,48.4263091889054,48.4263091889054,52.8597017683032,39,"mix_cbd_rh",20,10
55.3090092120897,48.6999235579951,56.8918173045863,57.0260382831011,60.5678261708165,57.0260382831011,55.1285840468061,57.0260382831011,40,"mix_cbd_rh",20,1
55.3090092120897,48.6999235579951,56.8918173045863,57.0260382831011,60.5678261708165,47.1650048654532,48.6999235579951,57.0260382831011,40,"mix_cbd_rh",20,5
55.3090092120897,48.6999235579951,56.8918173045863,57.0260382831011,60.5678261708165,48.3171193203162,48.6999235579951,57.0260382831011,40,"mix_cbd_rh",20,10
51.6830575325379,36.2912109811822,45.8074384803851,38.3280272709405,40.977384515732,35.9668978326093,37.0691293667402,38.3280272709405,41,"mix_cbd_rh",20,1
51.6830575325379,36.2912109811822,45.8074384803851,38.3280272709405,40.977384515732,34.3719916088409,36.2912109811822,38.3280272709405,41,"mix_cbd_rh",20,5
51.6830575325379,36.2912109811822,45.8074384803851,38.3280272709405,40.977384515732,35.8549437636619,36.2912109811822,38.3280272709405,41,"mix_cbd_rh",20,10
51.726089596904,41.0896317518031,50.1926340831179,40.0997347238159,46.5204385305953,38.9055883303493,39.0492950921392,40.0997347238159,42,"mix_cbd_rh",20,1
51.726089596904,41.0896317518031,50.1926340831179,40.0997347238159,46.5204385305953,40.9794049252511,41.0896317518031,40.0997347238159,42,"mix_cbd_rh",20,5
51.726089596904,41.0896317518031,50.1926340831179,40.0997347238159,46.5204385305953,40.8641288221565,41.0896317518031,40.0997347238159,42,"mix_cbd_rh",20,10
59.6185603789208,43.9061441024797,52.9551800114781,55.0081915846489,52.4206189588685,54.4147785188565,51.3869437592134,55.0081915846489,43,"mix_cbd_rh",20,1
59.6185603789208,43.9061441024797,52.9551800114781,55.0081915846489,52.4206189588685,43.8907600784963,43.9061441024797,55.0081915846489,43,"mix_cbd_rh",20,5
59.6185603789208,43.9061441024797,52.9551800114781,55.0081915846489,52.4206189588685,43.9584792930847,43.9061441024797,55.0081915846489,43,"mix_cbd_rh",20,10
49.9413343579253,39.1312986513668,51.488357675683,43.9404606850133,44.6101803292509,39.1312986513668,38.8693169500484,43.9404606850133,44,"mix_cbd_rh",20,1
49.9413343579253,39.1312986513668,51.488357675683,43.9404606850133,44.6101803292509,39.1214225230248,39.1312986513668,43.9404606850133,44,"mix_cbd_rh",20,5
49.9413343579253,39.1312986513668,51.488357675683,43.9404606850133,44.6101803292509,39.1312986513668,39.1312986513668,43.9404606850133,44,"mix_cbd_rh",20,10
47.4385582240403,41.5559431448428,49.9375036605012,47.6444135510657,46.9331382137454,45.9465014783745,45.5373899903447,47.6444135510657,45,"mix_cbd_rh",20,1
47.4385582240403,41.5559431448428,49.9375036605012,47.6444135510657,46.9331382137454,41.5061319388948,41.5559431448428,47.6444135510657,45,"mix_cbd_rh",20,5
47.4385582240403,41.5559431448428,49.9375036605012,47.6444135510657,46.9331382137454,42.3282081389631,41.5559431448428,47.6444135510657,45,"mix_cbd_rh",20,10
45.7965744348112,37.5027011520521,49.2084744515299,43.8226215907416,42.9808410695302,37.3077396469063,37.1614156445819,43.8226215907416,46,"mix_cbd_rh",20,1
45.7965744348112,37.5027011520521,49.2084744515299,43.8226215907416,42.9808410695302,36.4565878111087,37.5027011520521,43.8226215907416,46,"mix_cbd_rh",20,5
45.7965744348112,37.5027011520521,49.2084744515299,43.8226215907416,42.9808410695302,37.6209801599694,37.5027011520521,43.8226215907416,46,"mix_cbd_rh",20,10
46.934609997929,41.2852132241588,49.1358333708838,43.5615064543937,48.5318298002717,41.5205727091036,41.5101683371854,43.5615064543937,47,"mix_cbd_rh",20,1
46.934609997929,41.2852132241588,49.1358333708838,43.5615064543937,48.5318298002717,41.5863534355596,41.2852132241588,43.5615064543937,47,"mix_cbd_rh",20,5
46.934609997929,41.2852132241588,49.1358333708838,43.5615064543937,48.5318298002717,41.2852132241588,41.2852132241588,43.5615064543937,47,"mix_cbd_rh",20,10
54.4543123156287,40.5211098939494,50.7456745994333,68.6554070597645,48.8296918106543,40.5211098939494,38.2861650321732,64.0081555717892,48,"mix_cbd_rh",20,1
54.4543123156287,40.5211098939494,50.7456745994333,68.6554070597645,48.8296918106543,40.5211098939494,40.5211098939494,64.0081555717892,48,"mix_cbd_rh",20,5
54.4543123156287,40.5211098939494,50.7456745994333,68.6554070597645,48.8296918106543,40.5211098939494,40.5211098939494,64.0081555717892,48,"mix_cbd_rh",20,10
54.0604931848339,43.277017212191,50.4643782331544,46.906741602563,48.8085639711689,43.3179871298166,43.0096804124915,46.906741602563,49,"mix_cbd_rh",20,1
54.0604931848339,43.277017212191,50.4643782331544,46.906741602563,48.8085639711689,43.277017212191,43.277017212191,46.906741602563,49,"mix_cbd_rh",20,5
54.0604931848339,43.277017212191,50.4643782331544,46.906741602563,48.8085639711689,43.277017212191,43.277017212191,46.906741602563,49,"mix_cbd_rh",20,10
60.5074975370999,47.7078115335322,59.6684818517425,57.3657995035739,58.9239496066726,51.8095956334787,51.1763262264753,57.3657995035739,50,"mix_cbd_rh",20,1
60.5074975370999,47.7078115335322,59.6684818517425,57.3657995035739,58.9239496066726,47.760991340454,47.7078115335322,57.3657995035739,50,"mix_cbd_rh",20,5
60.5074975370999,47.7078115335322,59.6684818517425,57.3657995035739,58.9239496066726,47.7078115335322,47.7078115335322,57.3657995035739,50,"mix_cbd_rh",20,10
50.5776495865867,43.0911002202059,50.8136696942504,43.4599280125771,54.1387016537619,39.2553242430315,40.4495210480511,43.4599280125771,51,"mix_cbd_rh",20,1
50.5776495865867,43.0911002202059,50.8136696942504,43.4599280125771,54.1387016537619,43.7059892761573,43.0911002202059,43.4599280125771,51,"mix_cbd_rh",20,5
50.5776495865867,43.0911002202059,50.8136696942504,43.4599280125771,54.1387016537619,43.0911002202059,43.0911002202059,43.4599280125771,51,"mix_cbd_rh",20,10
55.1721958520573,43.3441077610989,53.4664699598315,50.6573348789585,48.0910235410699,43.3369534322703,43.4241037389729,50.6573348789585,52,"mix_cbd_rh",20,1
55.1721958520573,43.3441077610989,53.4664699598315,50.6573348789585,48.0910235410699,43.2192765142106,43.3441077610989,50.6573348789585,52,"mix_cbd_rh",20,5
55.1721958520573,43.3441077610989,53.4664699598315,50.6573348789585,48.0910235410699,43.711737016543,43.3466767349507,50.6573348789585,52,"mix_cbd_rh",20,10
56.7239971974492,40.7142229031577,48.6077931224551,41.3357409536289,55.0235690694536,40.9153364668624,39.7154276823119,41.3357409536289,53,"mix_cbd_rh",20,1
56.7239971974492,40.7142229031577,48.6077931224551,41.3357409536289,55.0235690694536,42.3638998456772,40.7142229031577,41.3357409536289,53,"mix_cbd_rh",20,5
56.7239971974492,40.7142229031577,48.6077931224551,41.3357409536289,55.0235690694536,40.7142229031577,40.7142229031577,41.3357409536289,53,"mix_cbd_rh",20,10
57.7431289798926,39.4224763543656,52.8481189899238,48.532810705552,49.0713157645955,41.1357580638957,43.289426276248,48.532810705552,54,"mix_cbd_rh",20,1
57.7431289798926,39.4224763543656,52.8481189899238,48.532810705552,49.0713157645955,40.9157795297607,39.4224763543656,48.532810705552,54,"mix_cbd_rh",20,5
57.7431289798926,39.4224763543656,52.8481189899238,48.532810705552,49.0713157645955,39.4224763543656,39.4224763543656,48.532810705552,54,"mix_cbd_rh",20,10
56.2198800658154,42.3971039940096,53.6830668333499,52.4625468861606,47.0209893993233,44.5779778932253,46.3736093908718,52.4625468861606,55,"mix_cbd_rh",20,1
56.2198800658154,42.3971039940096,53.6830668333499,52.4625468861606,47.0209893993233,41.9820492240321,42.3971039940096,52.4625468861606,55,"mix_cbd_rh",20,5
56.2198800658154,42.3971039940096,53.6830668333499,52.4625468861606,47.0209893993233,42.3971039940096,42.3971039940096,52.4625468861606,55,"mix_cbd_rh",20,10
53.0405430224567,47.1776195560219,51.4334463314814,46.3943408750856,51.8775739838212,45.8400492165719,45.9731356028011,46.3943408750856,56,"mix_cbd_rh",20,1
53.0405430224567,47.1776195560219,51.4334463314814,46.3943408750856,51.8775739838212,45.0852503241932,47.1776195560219,46.3943408750856,56,"mix_cbd_rh",20,5
53.0405430224567,47.1776195560219,51.4334463314814,46.3943408750856,51.8775739838212,47.1776195560219,47.1776195560219,46.3943408750856,56,"mix_cbd_rh",20,10
49.9345534100701,40.9036223598998,51.5584622898655,44.3842122813424,55.255081928151,46.316533013107,44.8925700324915,44.3842122813424,57,"mix_cbd_rh",20,1
49.9345534100701,40.9036223598998,51.5584622898655,44.3842122813424,55.255081928151,41.3347870136231,40.9036223598998,44.3842122813424,57,"mix_cbd_rh",20,5
49.9345534100701,40.9036223598998,51.5584622898655,44.3842122813424,55.255081928151,40.7082586852394,40.9036223598998,44.3842122813424,57,"mix_cbd_rh",20,10
49.7159346998396,43.9967974069031,52.1449164797139,45.0774774882089,45.668999692384,44.9277700786737,44.3451386225932,45.0774774882089,58,"mix_cbd_rh",20,1
49.7159346998396,43.9967974069031,52.1449164797139,45.0774774882089,45.668999692384,42.283593019895,43.9967974069031,45.0774774882089,58,"mix_cbd_rh",20,5
